NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST	KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST		15	-0.5416863	-1.3942406	0.0782726	0.5693638	1.0	4672	tags=60%, list=28%, signal=84%	
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY		64	-0.40784463	-1.3751223	0.045707915	0.62736374	1.0	3945	tags=38%, list=24%, signal=49%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		29	-0.4601531	-1.3533664	0.08801956	0.700853	1.0	3931	tags=38%, list=24%, signal=50%	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY		73	-0.39418867	-1.3491799	0.051948052	0.69306844	1.0	3945	tags=37%, list=24%, signal=48%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		23	-0.46893823	-1.332034	0.11096939	0.74536663	1.0	2958	tags=35%, list=18%, signal=42%	
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY		15	-0.51608855	-1.3294209	0.13816689	0.73228896	1.0	2128	tags=27%, list=13%, signal=31%	
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY	KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY		18	-0.49282047	-1.2987783	0.15877438	0.8563126	1.0	2751	tags=33%, list=17%, signal=40%	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS		16	-0.49591336	-1.27072	0.15374331	0.97274595	1.0	5926	tags=56%, list=36%, signal=88%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		94	-0.35946178	-1.2701709	0.10064935	0.9445523	1.0	3694	tags=33%, list=22%, signal=42%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		21	-0.4611618	-1.253801	0.19090909	1.0	1.0	3931	tags=38%, list=24%, signal=50%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		87	-0.35600412	-1.2480528	0.14423077	1.0	1.0	3763	tags=32%, list=23%, signal=41%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		54	-0.37763244	-1.2440597	0.14583333	0.99752104	1.0	3044	tags=30%, list=18%, signal=36%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		21	-0.44035468	-1.236571	0.1989597	1.0	1.0	4860	tags=38%, list=29%, signal=54%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		53	-0.3797325	-1.2329805	0.16477273	0.998132	1.0	2827	tags=25%, list=17%, signal=29%	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY		70	-0.35882622	-1.2277105	0.15701559	0.9989379	1.0	3945	tags=34%, list=24%, signal=45%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		81	-0.35096273	-1.2239083	0.15102482	0.9921066	1.0	1966	tags=17%, list=12%, signal=20%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		67	-0.35806108	-1.214893	0.16573972	1.0	1.0	4970	tags=39%, list=30%, signal=55%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		50	-0.37265316	-1.203754	0.18244013	1.0	1.0	5264	tags=46%, list=32%, signal=67%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		50	-0.37540293	-1.2035955	0.1971831	1.0	1.0	4225	tags=30%, list=26%, signal=40%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		35	-0.38442522	-1.1899593	0.2235434	1.0	1.0	2908	tags=29%, list=18%, signal=35%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		23	-0.41921675	-1.1812788	0.24195625	1.0	1.0	4252	tags=43%, list=26%, signal=58%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		55	-0.35809407	-1.1778654	0.23340961	1.0	1.0	3838	tags=31%, list=23%, signal=40%	
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY		27	-0.40066373	-1.1689297	0.25346786	1.0	1.0	5607	tags=52%, list=34%, signal=78%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		20	-0.42332897	-1.1609327	0.27012986	1.0	1.0	3931	tags=35%, list=24%, signal=46%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION		15	-0.448654	-1.1444111	0.30282637	1.0	1.0	5133	tags=60%, list=31%, signal=87%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		76	-0.33460096	-1.143671	0.2583423	1.0	1.0	3322	tags=28%, list=20%, signal=34%	
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY		17	-0.43499786	-1.1420456	0.29032257	1.0	1.0	3044	tags=29%, list=18%, signal=36%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		40	-0.37152037	-1.1407443	0.28402367	1.0	1.0	3811	tags=43%, list=23%, signal=55%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		177	-0.30801836	-1.1407092	0.20426829	1.0	1.0	4533	tags=31%, list=27%, signal=42%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		56	-0.34470943	-1.1396039	0.2625571	1.0	1.0	5355	tags=38%, list=32%, signal=55%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		55	-0.34369546	-1.1383812	0.27642277	1.0	1.0	4179	tags=33%, list=25%, signal=44%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		16	-0.43776086	-1.1361148	0.30945945	1.0	1.0	3044	tags=31%, list=18%, signal=38%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		42	-0.35197186	-1.1273763	0.28235295	1.0	1.0	1966	tags=17%, list=12%, signal=19%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		52	-0.3437638	-1.1221752	0.2895323	1.0	1.0	3931	tags=35%, list=24%, signal=45%	
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY		15	-0.43900365	-1.115907	0.33109918	1.0	1.0	2751	tags=27%, list=17%, signal=32%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		20	-0.4061499	-1.1112055	0.3227848	1.0	1.0	1804	tags=10%, list=11%, signal=11%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY		18	-0.42269403	-1.1099881	0.34042552	1.0	1.0	3044	tags=28%, list=18%, signal=34%	
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY		33	-0.36751235	-1.1083874	0.3215159	1.0	1.0	5133	tags=45%, list=31%, signal=66%	
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL		18	-0.40849528	-1.0986862	0.34736842	1.0	1.0	5446	tags=56%, list=33%, signal=83%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		18	-0.406614	-1.0986595	0.33829498	1.0	1.0	7163	tags=61%, list=43%, signal=108%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		24	-0.3835073	-1.0949984	0.3459596	1.0	1.0	1605	tags=25%, list=10%, signal=28%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		82	-0.31085765	-1.0936012	0.3336945	1.0	1.0	3489	tags=29%, list=21%, signal=37%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		19	-0.40306148	-1.0919445	0.37206265	1.0	1.0	2863	tags=32%, list=17%, signal=38%	
KEGG_LYSOSOME	KEGG_LYSOSOME		114	-0.3033796	-1.0917741	0.33017877	1.0	1.0	5153	tags=31%, list=31%, signal=44%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		227	-0.28936064	-1.0886914	0.28368795	1.0	1.0	4315	tags=31%, list=26%, signal=42%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL		22	-0.38105783	-1.0863603	0.35400516	1.0	1.0	4200	tags=36%, list=25%, signal=49%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY		20	-0.4032937	-1.0849253	0.38174808	1.0	1.0	4533	tags=40%, list=27%, signal=55%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		295	-0.28362152	-1.0828003	0.27565393	1.0	1.0	3760	tags=24%, list=23%, signal=30%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY		41	-0.34065786	-1.0809752	0.37049943	1.0	1.0	5133	tags=41%, list=31%, signal=60%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		28	-0.3687704	-1.0785029	0.37114674	1.0	1.0	2931	tags=25%, list=18%, signal=30%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		68	-0.3125586	-1.0644305	0.37263626	1.0	1.0	3176	tags=25%, list=19%, signal=31%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		36	-0.34929037	-1.0633849	0.3841388	1.0	1.0	1285	tags=14%, list=8%, signal=15%	
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY		40	-0.34613466	-1.0621703	0.38790035	1.0	1.0	5133	tags=43%, list=31%, signal=61%	
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION		22	-0.3812038	-1.0607209	0.39923468	1.0	1.0	6306	tags=55%, list=38%, signal=88%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP		18	-0.39285377	-1.0578254	0.41424802	1.0	1.0	3705	tags=33%, list=22%, signal=43%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		20	-0.3835996	-1.0553358	0.41492146	1.0	1.0	1290	tags=20%, list=8%, signal=22%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		49	-0.32385918	-1.0521997	0.4251152	1.0	1.0	3866	tags=33%, list=23%, signal=42%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		46	-0.3306457	-1.0459038	0.42410198	1.0	1.0	6060	tags=41%, list=37%, signal=65%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		41	-0.3303482	-1.0439388	0.4213075	1.0	1.0	6899	tags=59%, list=42%, signal=100%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY		15	-0.40622002	-1.0345887	0.41944444	1.0	1.0	2047	tags=20%, list=12%, signal=23%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		29	-0.35255384	-1.0307479	0.4189526	1.0	1.0	6699	tags=62%, list=41%, signal=104%	
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY		18	-0.38680708	-1.0245306	0.43700787	1.0	1.0	2346	tags=22%, list=14%, signal=26%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		122	-0.28390965	-1.0240855	0.43925235	1.0	1.0	3844	tags=25%, list=23%, signal=33%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY		20	-0.37771922	-1.0227653	0.44619423	1.0	1.0	4533	tags=40%, list=27%, signal=55%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		43	-0.3187328	-1.018946	0.4558304	1.0	1.0	3214	tags=21%, list=19%, signal=26%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		74	-0.29683924	-1.0174562	0.47310647	1.0	1.0	5177	tags=35%, list=31%, signal=51%	
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY		17	-0.38784403	-1.0174357	0.45322794	1.0	1.0	4315	tags=41%, list=26%, signal=56%	
KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING		15	-0.3988844	-1.0169215	0.46492434	1.0	1.0	5689	tags=53%, list=34%, signal=81%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		47	-0.31622052	-1.0126494	0.4649227	1.0	1.0	4040	tags=32%, list=24%, signal=42%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		17	-0.38875836	-1.0108606	0.45855615	1.0	1.0	2863	tags=29%, list=17%, signal=36%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		62	-0.29820636	-1.0002859	0.46532437	1.0	1.0	4429	tags=29%, list=27%, signal=40%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		84	-0.2834882	-0.9845639	0.51605994	1.0	1.0	3760	tags=26%, list=23%, signal=34%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		27	-0.33402124	-0.97544056	0.5227848	1.0	1.0	4277	tags=30%, list=26%, signal=40%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		59	-0.29308555	-0.9723958	0.53802496	1.0	1.0	5607	tags=49%, list=34%, signal=74%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		67	-0.28645244	-0.9695289	0.539823	1.0	1.0	4605	tags=36%, list=28%, signal=49%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR		22	-0.34011078	-0.955147	0.5671447	1.0	1.0	5133	tags=55%, list=31%, signal=79%	
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY		21	-0.3389277	-0.9518513	0.5262467	1.0	1.0	2798	tags=24%, list=17%, signal=29%	
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY		20	-0.3401609	-0.9500034	0.5387648	1.0	1.0	3044	tags=25%, list=18%, signal=31%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		60	-0.28642467	-0.9476984	0.55480987	1.0	1.0	4570	tags=33%, list=28%, signal=46%	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY		26	-0.32703507	-0.9421064	0.5834379	1.0	1.0	4533	tags=38%, list=27%, signal=53%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		108	-0.2657406	-0.9393355	0.60570824	1.0	1.0	2601	tags=17%, list=16%, signal=20%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		49	-0.29100966	-0.9361494	0.5568182	1.0	1.0	4743	tags=37%, list=29%, signal=51%	
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT		15	-0.36026248	-0.9350142	0.5667614	1.0	1.0	3058	tags=20%, list=18%, signal=25%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		20	-0.336972	-0.9329035	0.561753	1.0	1.0	3044	tags=25%, list=18%, signal=31%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		23	-0.33714226	-0.93176055	0.5581098	1.0	1.0	3005	tags=30%, list=18%, signal=37%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		49	-0.2867477	-0.92872447	0.608496	1.0	1.0	4142	tags=29%, list=25%, signal=38%	
