NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS		16	-0.31816342	-1.3486136	0.13972603	1.0	1.0	573	tags=88%, list=59%, signal=209%	
HP_LIMB_JOINT_CONTRACTURE	HP_LIMB_JOINT_CONTRACTURE		20	-0.28923282	-1.346852	0.13850416	1.0	1.0	660	tags=95%, list=68%, signal=289%	
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY		16	-0.31126902	-1.3380555	0.15664336	1.0	1.0	151	tags=38%, list=16%, signal=44%	
HP_ABNORMAL_URINE_METABOLITE_LEVEL	HP_ABNORMAL_URINE_METABOLITE_LEVEL		16	-0.31650645	-1.3274045	0.1604426	1.0	1.0	11	tags=19%, list=1%, signal=19%	
HP_DIARRHEA	HP_DIARRHEA		20	-0.29035443	-1.3265088	0.15013774	1.0	1.0	68	tags=25%, list=7%, signal=26%	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT		23	-0.27160975	-1.3263226	0.16021362	1.0	1.0	506	tags=74%, list=52%, signal=150%	
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	GOBP_POSITIVE_REGULATION_OF_LOCOMOTION		43	-0.21857187	-1.3232254	0.17454545	1.0	1.0	36	tags=16%, list=4%, signal=16%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		15	-0.3275193	-1.3103836	0.17638889	1.0	1.0	375	tags=67%, list=39%, signal=107%	
HP_PROXIMAL_MUSCLE_WEAKNESS	HP_PROXIMAL_MUSCLE_WEAKNESS		16	-0.31384468	-1.3065319	0.16944444	1.0	1.0	573	tags=88%, list=59%, signal=209%	
HP_LIMITATION_OF_JOINT_MOBILITY	HP_LIMITATION_OF_JOINT_MOBILITY		24	-0.25815457	-1.2916424	0.1894452	1.0	1.0	660	tags=92%, list=68%, signal=277%	
HP_SKELETAL_MUSCLE_ATROPHY	HP_SKELETAL_MUSCLE_ATROPHY		29	-0.24623543	-1.2896134	0.18193892	1.0	1.0	573	tags=79%, list=59%, signal=187%	
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS		21	-0.27287623	-1.2834975	0.17582418	1.0	1.0	241	tags=43%, list=25%, signal=56%	
HP_LOCALIZED_SKIN_LESION	HP_LOCALIZED_SKIN_LESION		43	-0.21016298	-1.2575288	0.20873787	1.0	1.0	107	tags=23%, list=11%, signal=25%	
HP_LOWER_LIMB_MUSCLE_WEAKNESS	HP_LOWER_LIMB_MUSCLE_WEAKNESS		15	-0.30994135	-1.2516817	0.22141823	1.0	1.0	573	tags=87%, list=59%, signal=207%	
HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM	HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM		40	-0.20820095	-1.2428725	0.21990173	1.0	1.0	107	tags=23%, list=11%, signal=24%	
HP_FUNCTIONAL_ABNORMALITY_OF_THE_GASTROINTESTINAL_TRACT	HP_FUNCTIONAL_ABNORMALITY_OF_THE_GASTROINTESTINAL_TRACT		62	-0.18056801	-1.2390075	0.22933644	1.0	1.0	107	tags=21%, list=11%, signal=22%	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	GOBP_MUSCLE_ORGAN_DEVELOPMENT		20	-0.27102518	-1.2363393	0.22580644	1.0	1.0	506	tags=75%, list=52%, signal=153%	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY		16	-0.2923685	-1.2357217	0.22011662	1.0	1.0	84	tags=25%, list=9%, signal=27%	
HP_PACE_OF_PROGRESSION	HP_PACE_OF_PROGRESSION		21	-0.2631212	-1.2349027	0.21657754	1.0	1.0	567	tags=81%, list=58%, signal=190%	
HP_ABNORMALITY_OF_URINE_HOMEOSTASIS	HP_ABNORMALITY_OF_URINE_HOMEOSTASIS		25	-0.24944423	-1.2273825	0.22033899	1.0	1.0	107	tags=24%, list=11%, signal=26%	
HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION	HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION		34	-0.21721247	-1.2217325	0.24155845	1.0	1.0	652	tags=85%, list=67%, signal=249%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		18	-0.2790162	-1.2213241	0.2510288	1.0	1.0	43	tags=22%, list=4%, signal=23%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		18	-0.27421075	-1.2191337	0.21655172	1.0	1.0	448	tags=67%, list=46%, signal=121%	
HP_ABNORMALITY_OF_THE_KNEE	HP_ABNORMALITY_OF_THE_KNEE		20	-0.26461068	-1.2133368	0.22638889	1.0	1.0	643	tags=90%, list=66%, signal=259%	
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH		27	-0.23307912	-1.2106013	0.25253808	1.0	1.0	49	tags=19%, list=5%, signal=19%	
HP_PAIN	HP_PAIN		48	-0.18966648	-1.2025902	0.24209246	1.0	1.0	188	tags=29%, list=19%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		23	-0.25013658	-1.1990893	0.2436751	1.0	1.0	30	tags=17%, list=3%, signal=18%	
HP_ABNORMAL_MUSCULOSKELETAL_PHYSIOLOGY	HP_ABNORMAL_MUSCULOSKELETAL_PHYSIOLOGY		64	-0.16981333	-1.1917003	0.27868852	1.0	1.0	358	tags=45%, list=37%, signal=67%	
HP_HYPERLORDOSIS	HP_HYPERLORDOSIS		15	-0.28413194	-1.188306	0.25957447	1.0	1.0	358	tags=60%, list=37%, signal=93%	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS		18	-0.272843	-1.1882026	0.24475524	1.0	1.0	49	tags=22%, list=5%, signal=23%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		15	-0.29381123	-1.1843426	0.25677603	1.0	1.0	640	tags=93%, list=66%, signal=268%	
GOBP_CELL_DIVISION	GOBP_CELL_DIVISION		20	-0.25451928	-1.1817765	0.23880596	1.0	1.0	55	tags=20%, list=6%, signal=21%	
HP_ABNORMALITY_OF_CONNECTIVE_TISSUE	HP_ABNORMALITY_OF_CONNECTIVE_TISSUE		58	-0.17388089	-1.1803864	0.27380952	1.0	1.0	660	tags=81%, list=68%, signal=236%	
HP_ELEVATED_CIRCULATING_HEPATIC_TRANSAMINASE_CONCENTRATION	HP_ELEVATED_CIRCULATING_HEPATIC_TRANSAMINASE_CONCENTRATION		16	-0.28746405	-1.1794146	0.2698192	1.0	1.0	150	tags=31%, list=15%, signal=36%	
HP_ABNORMALITY_OF_BLOOD_AND_BLOOD_FORMING_TISSUES	HP_ABNORMALITY_OF_BLOOD_AND_BLOOD_FORMING_TISSUES		61	-0.16886728	-1.1762062	0.26544622	1.0	1.0	107	tags=20%, list=11%, signal=21%	
HP_APLASIA_HYPOPLASIA_AFFECTING_BONES_OF_THE_AXIAL_SKELETON	HP_APLASIA_HYPOPLASIA_AFFECTING_BONES_OF_THE_AXIAL_SKELETON		33	-0.21100697	-1.1761672	0.26142132	1.0	1.0	653	tags=85%, list=67%, signal=249%	
HP_DYSPHAGIA	HP_DYSPHAGIA		23	-0.24269909	-1.1711637	0.26639894	1.0	1.0	604	tags=83%, list=62%, signal=212%	
HP_ABNORMAL_VENTRICULAR_SEPTUM_MORPHOLOGY	HP_ABNORMAL_VENTRICULAR_SEPTUM_MORPHOLOGY		15	-0.28408286	-1.1696836	0.26129943	1.0	1.0	389	tags=60%, list=40%, signal=98%	
HP_JAUNDICE	HP_JAUNDICE		16	-0.28117412	-1.1695	0.28550512	1.0	1.0	150	tags=31%, list=15%, signal=36%	
HP_ABNORMAL_BLEEDING	HP_ABNORMAL_BLEEDING		29	-0.22470346	-1.1680943	0.27044025	1.0	1.0	181	tags=31%, list=19%, signal=37%	
HP_UPPER_LIMB_JOINT_CONTRACTURE	HP_UPPER_LIMB_JOINT_CONTRACTURE		16	-0.276539	-1.1676244	0.28425655	1.0	1.0	660	tags=94%, list=68%, signal=286%	
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS		36	-0.20243807	-1.1662525	0.2961586	1.0	1.0	573	tags=75%, list=59%, signal=175%	
GOBP_REGULATION_OF_CATABOLIC_PROCESS	GOBP_REGULATION_OF_CATABOLIC_PROCESS		35	-0.20289409	-1.1639608	0.2721598	1.0	1.0	199	tags=31%, list=20%, signal=38%	
HP_ABNORMAL_TENDON_MORPHOLOGY	HP_ABNORMAL_TENDON_MORPHOLOGY		34	-0.20653944	-1.1610047	0.30125	1.0	1.0	660	tags=85%, list=68%, signal=255%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		18	-0.26512176	-1.1606708	0.29680997	1.0	1.0	349	tags=56%, list=36%, signal=85%	
GOBP_REGULATION_OF_NEUROGENESIS	GOBP_REGULATION_OF_NEUROGENESIS		25	-0.22789662	-1.1550404	0.29138166	1.0	1.0	112	tags=24%, list=11%, signal=26%	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY		16	-0.27984878	-1.1531384	0.2859097	1.0	1.0	84	tags=25%, list=9%, signal=27%	
HP_ABNORMALITY_OF_THE_THYROID_GLAND	HP_ABNORMALITY_OF_THE_THYROID_GLAND		23	-0.23329619	-1.1437718	0.28822732	1.0	1.0	84	tags=22%, list=9%, signal=23%	
HP_INTRAUTERINE_GROWTH_RETARDATION	HP_INTRAUTERINE_GROWTH_RETARDATION		20	-0.25286657	-1.1388305	0.30779755	1.0	1.0	241	tags=40%, list=25%, signal=52%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		20	-0.24574032	-1.138654	0.32647464	1.0	1.0	579	tags=80%, list=59%, signal=193%	
HP_ABNORMAL_SMALL_INTESTINE_MORPHOLOGY	HP_ABNORMAL_SMALL_INTESTINE_MORPHOLOGY		16	-0.2737017	-1.1378322	0.3086771	1.0	1.0	150	tags=31%, list=15%, signal=36%	
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY		67	-0.15789688	-1.1303976	0.3275463	1.0	1.0	114	tags=19%, list=12%, signal=20%	
HP_ABNORMALITY_OF_THE_VOICE	HP_ABNORMALITY_OF_THE_VOICE		23	-0.2336373	-1.1290984	0.31564626	1.0	1.0	427	tags=61%, list=44%, signal=106%	
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT		16	-0.26606423	-1.1218326	0.3197183	1.0	1.0	150	tags=31%, list=15%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS		21	-0.24572277	-1.1144805	0.3369418	1.0	1.0	521	tags=71%, list=53%, signal=150%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		16	-0.26837733	-1.1133599	0.32791728	1.0	1.0	30	tags=19%, list=3%, signal=19%	
HP_CHOLESTASIS	HP_CHOLESTASIS		17	-0.25650698	-1.1132284	0.35197818	1.0	1.0	150	tags=29%, list=15%, signal=34%	
HP_ABNORMALITY_OF_THE_NAIL	HP_ABNORMALITY_OF_THE_NAIL		22	-0.23112324	-1.1119888	0.3141655	1.0	1.0	389	tags=55%, list=40%, signal=89%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		48	-0.17261355	-1.1111274	0.32643119	1.0	1.0	642	tags=79%, list=66%, signal=221%	
HP_ABNORMAL_BONE_STRUCTURE	HP_ABNORMAL_BONE_STRUCTURE		38	-0.1867674	-1.1022444	0.32572877	1.0	1.0	652	tags=82%, list=67%, signal=237%	
HP_ABNORMALITY_OF_THE_SPLEEN	HP_ABNORMALITY_OF_THE_SPLEEN		36	-0.18919095	-1.0991762	0.34639695	1.0	1.0	95	tags=19%, list=10%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		17	-0.25706857	-1.0961146	0.36631015	1.0	1.0	30	tags=18%, list=3%, signal=18%	
GOBP_INORGANIC_ION_HOMEOSTASIS	GOBP_INORGANIC_ION_HOMEOSTASIS		18	-0.25167665	-1.0933369	0.35350758	1.0	1.0	28	tags=17%, list=3%, signal=17%	
HP_ABNORMAL_INTESTINE_MORPHOLOGY	HP_ABNORMAL_INTESTINE_MORPHOLOGY		37	-0.19052655	-1.0916498	0.35024753	1.0	1.0	95	tags=19%, list=10%, signal=20%	
HP_MYOPATHY	HP_MYOPATHY		19	-0.24477907	-1.0909312	0.33835617	1.0	1.0	573	tags=79%, list=59%, signal=188%	
HP_UNUSUAL_INFECTION	HP_UNUSUAL_INFECTION		49	-0.17058118	-1.0864263	0.35985747	1.0	1.0	647	tags=80%, list=66%, signal=225%	
GOBP_WNT_SIGNALING_PATHWAY	GOBP_WNT_SIGNALING_PATHWAY		18	-0.24827583	-1.0860047	0.36462584	1.0	1.0	84	tags=22%, list=9%, signal=24%	
HP_ABNORMALITY_OF_THE_MALE_GENITALIA	HP_ABNORMALITY_OF_THE_MALE_GENITALIA		38	-0.18493047	-1.0806752	0.37037036	1.0	1.0	114	tags=21%, list=12%, signal=23%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		19	-0.23675604	-1.0796213	0.37067774	1.0	1.0	70	tags=21%, list=7%, signal=22%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM		30	-0.20399894	-1.0772327	0.36456996	1.0	1.0	84	tags=20%, list=9%, signal=21%	
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION		15	-0.26329252	-1.075639	0.38038632	1.0	1.0	122	tags=27%, list=13%, signal=30%	
HP_REGIONAL_ABNORMALITY_OF_SKIN	HP_REGIONAL_ABNORMALITY_OF_SKIN		21	-0.2312606	-1.0750399	0.37313432	1.0	1.0	356	tags=52%, list=37%, signal=81%	
HP_ABNORMAL_LYMPH_NODE_MORPHOLOGY	HP_ABNORMAL_LYMPH_NODE_MORPHOLOGY		20	-0.23658887	-1.074663	0.3713911	1.0	1.0	49	tags=20%, list=5%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		25	-0.21306929	-1.0707109	0.3927178	1.0	1.0	36	tags=16%, list=4%, signal=16%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION		18	-0.23937489	-1.0690796	0.37887323	1.0	1.0	122	tags=28%, list=13%, signal=31%	
GOBP_MONOATOMIC_ION_HOMEOSTASIS	GOBP_MONOATOMIC_ION_HOMEOSTASIS		19	-0.23866974	-1.0668861	0.3799435	1.0	1.0	28	tags=16%, list=3%, signal=16%	
HP_ABNORMALITY_OF_BONE_MINERAL_DENSITY	HP_ABNORMALITY_OF_BONE_MINERAL_DENSITY		30	-0.19760853	-1.0641174	0.385511	1.0	1.0	345	tags=47%, list=35%, signal=70%	
HP_MORTALITY_AGING	HP_MORTALITY_AGING		16	-0.25437096	-1.0639828	0.36775106	1.0	1.0	683	tags=94%, list=70%, signal=309%	
HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY		38	-0.18253168	-1.0631818	0.36809045	1.0	1.0	68	tags=16%, list=7%, signal=16%	
HP_ABNORMAL_CARDIAC_VENTRICLE_MORPHOLOGY	HP_ABNORMAL_CARDIAC_VENTRICLE_MORPHOLOGY		22	-0.21830493	-1.0516893	0.38504156	1.0	1.0	389	tags=55%, list=40%, signal=89%	
HP_ABNORMALITY_OF_EXTRAPYRAMIDAL_MOTOR_FUNCTION	HP_ABNORMALITY_OF_EXTRAPYRAMIDAL_MOTOR_FUNCTION		16	-0.25016165	-1.0490273	0.40243903	1.0	1.0	80	tags=25%, list=8%, signal=27%	
HP_MUSCLE_WEAKNESS	HP_MUSCLE_WEAKNESS		51	-0.16319422	-1.0462432	0.41843972	1.0	1.0	577	tags=71%, list=59%, signal=164%	
HP_ABNORMAL_DIGESTIVE_SYSTEM_MORPHOLOGY	HP_ABNORMAL_DIGESTIVE_SYSTEM_MORPHOLOGY		53	-0.15847991	-1.0425334	0.42124104	1.0	1.0	95	tags=17%, list=10%, signal=18%	
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY	GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY		16	-0.24928498	-1.0416101	0.40203193	1.0	1.0	36	tags=19%, list=4%, signal=19%	
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		20	-0.22586045	-1.0368142	0.39835164	1.0	1.0	70	tags=20%, list=7%, signal=21%	
HP_PERIPHERAL_NEUROPATHY	HP_PERIPHERAL_NEUROPATHY		24	-0.2080998	-1.0367967	0.42328042	1.0	1.0	636	tags=83%, list=65%, signal=234%	
GOBP_ENDOCYTOSIS	GOBP_ENDOCYTOSIS		36	-0.17463158	-1.0329263	0.40644363	1.0	1.0	70	tags=17%, list=7%, signal=17%	
HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY	HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY		15	-0.24619403	-1.0311888	0.41930836	1.0	1.0	683	tags=93%, list=70%, signal=308%	
GOBP_LIPID_LOCALIZATION	GOBP_LIPID_LOCALIZATION		27	-0.19508629	-1.0285019	0.42764857	1.0	1.0	150	tags=26%, list=15%, signal=30%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		16	-0.24256715	-1.0177633	0.42222223	1.0	1.0	640	tags=88%, list=66%, signal=251%	
GOBP_LOCOMOTION	GOBP_LOCOMOTION		73	-0.14258642	-1.0158029	0.4430665	1.0	1.0	36	tags=11%, list=4%, signal=11%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		26	-0.20432413	-1.0143269	0.42539266	1.0	1.0	84	tags=19%, list=9%, signal=20%	
HP_DIGESTIVE_SYSTEM_NEOPLASM	HP_DIGESTIVE_SYSTEM_NEOPLASM		17	-0.23125201	-1.0141928	0.45	1.0	1.0	88	tags=24%, list=9%, signal=25%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		22	-0.21506023	-1.0141693	0.44429347	1.0	1.0	655	tags=86%, list=67%, signal=258%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		24	-0.20212194	-1.0129235	0.43466666	1.0	1.0	49	tags=17%, list=5%, signal=17%	
HP_ABNORMAL_EXPERIENCE_OF_REALITY	HP_ABNORMAL_EXPERIENCE_OF_REALITY		33	-0.1808558	-1.0128288	0.43350384	1.0	1.0	114	tags=21%, list=12%, signal=23%	
GOCC_ENDOSOME	GOCC_ENDOSOME		39	-0.17264311	-1.0090054	0.44789082	1.0	1.0	793	tags=97%, list=81%, signal=503%	
