NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION	Details ...	17	0.36957365	1.8972422	0.006451613	0.35197362	0.836	333	tags=76%, list=34%, signal=114%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE	Details ...	21	0.3324935	1.8936107	0.026022306	0.33043548	0.845	600	tags=95%, list=62%, signal=243%	
HP_NEONATAL_ONSET	HP_NEONATAL_ONSET	Details ...	31	0.2723809	1.8857851	0.005	0.31929415	0.862	474	tags=81%, list=49%, signal=152%	
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	Details ...	35	0.25365055	1.8841059	0.025906736	0.299466	0.865	654	tags=94%, list=67%, signal=277%	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	Details ...	21	0.33074358	1.88295	0.008130081	0.28139022	0.868	479	tags=86%, list=49%, signal=165%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	Details ...	17	0.36568013	1.8701859	0.011235955	0.28136483	0.879	553	tags=94%, list=57%, signal=214%	
HP_FUNCTIONAL_ABNORMALITY_OF_THE_INNER_EAR	HP_FUNCTIONAL_ABNORMALITY_OF_THE_INNER_EAR	Details ...	43	0.2151844	1.8457291	0.014778325	0.30353037	0.907	586	tags=86%, list=60%, signal=206%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE	Details ...	18	0.3436134	1.8444079	0.007067138	0.28860742	0.91	582	tags=94%, list=60%, signal=230%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	Details ...	31	0.2623687	1.8101281	0.03153153	0.32720774	0.95	687	tags=97%, list=71%, signal=318%	
GOBP_HEART_PROCESS	GOBP_HEART_PROCESS	Details ...	15	0.36701864	1.7979671	0.021201413	0.3350701	0.964	314	tags=73%, list=32%, signal=107%	
HP_ABNORMALITY_OF_THE_VASCULATURE_OF_THE_EYE	HP_ABNORMALITY_OF_THE_VASCULATURE_OF_THE_EYE		16	0.35529703	1.7907314	0.0068259384	0.3332196	0.972	116	tags=50%, list=12%, signal=56%	
GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE		32	0.2566581	1.7868478	0.0048076925	0.32378805	0.973	582	tags=88%, list=60%, signal=210%	
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING		18	0.31445488	1.7307092	0.024137931	0.42050412	0.992	200	tags=56%, list=21%, signal=69%	
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		17	0.3312924	1.7181139	0.023333333	0.4262199	0.998	258	tags=65%, list=26%, signal=86%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		17	0.32396165	1.7152127	0.02364865	0.4156725	0.998	517	tags=88%, list=53%, signal=185%	
HP_ABNORMAL_RENAL_PHYSIOLOGY	HP_ABNORMAL_RENAL_PHYSIOLOGY		29	0.25453937	1.7102604	0.022123894	0.40906143	0.999	371	tags=69%, list=38%, signal=108%	
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	GOBP_RESPONSE_TO_NITROGEN_COMPOUND		47	0.19615383	1.7096941	0.0057803467	0.39465162	0.999	527	tags=79%, list=54%, signal=163%	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION		63	0.16831778	1.7063832	0.02919708	0.38559023	0.999	548	tags=78%, list=56%, signal=166%	
HP_ABNORMAL_UVEA_MORPHOLOGY	HP_ABNORMAL_UVEA_MORPHOLOGY		17	0.32214496	1.7039515	0.045801528	0.37666166	0.999	342	tags=71%, list=35%, signal=107%	
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM		41	0.20859632	1.6947849	0.006134969	0.37990907	0.999	544	tags=80%, list=56%, signal=175%	
GOBP_RENAL_SYSTEM_DEVELOPMENT	GOBP_RENAL_SYSTEM_DEVELOPMENT		19	0.3040063	1.6824728	0.027131783	0.39167204	1.0	292	tags=63%, list=30%, signal=88%	
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY		39	0.21809311	1.67741	0.021857923	0.38874558	1.0	549	tags=82%, list=56%, signal=181%	
HP_ABNORMALITY_OF_THE_MIDDLE_EAR	HP_ABNORMALITY_OF_THE_MIDDLE_EAR		28	0.24875559	1.6757373	0.016949153	0.38006696	1.0	463	tags=79%, list=48%, signal=145%	
HP_OPTIC_ATROPHY	HP_OPTIC_ATROPHY		22	0.28403792	1.6700284	0.029288704	0.37824625	1.0	180	tags=50%, list=18%, signal=60%	
GOBP_MICROTUBULE_BASED_PROCESS	GOBP_MICROTUBULE_BASED_PROCESS		22	0.27978298	1.6627982	0.025362318	0.38024148	1.0	497	tags=82%, list=51%, signal=163%	
HP_ABNORMALITY_OF_VISION	HP_ABNORMALITY_OF_VISION		61	0.16897532	1.6625241	0.029411765	0.36985806	1.0	548	tags=77%, list=56%, signal=165%	
GOBP_HEMOSTASIS	GOBP_HEMOSTASIS		15	0.33471864	1.6529465	0.01980198	0.37869743	1.0	333	tags=73%, list=34%, signal=110%	
GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE		28	0.24981485	1.6444604	0.029535865	0.38444287	1.0	642	tags=93%, list=66%, signal=265%	
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	GOBP_EMBRYONIC_ORGAN_DEVELOPMENT		31	0.23502453	1.6357265	0.0349345	0.3910706	1.0	391	tags=68%, list=40%, signal=110%	
HP_AUTISTIC_BEHAVIOR	HP_AUTISTIC_BEHAVIOR		26	0.24945943	1.6271813	0.04016064	0.39793032	1.0	41	tags=27%, list=4%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		16	0.3344225	1.6271223	0.030303031	0.3883296	1.0	487	tags=88%, list=50%, signal=172%	
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY		60	0.16323939	1.6183467	0.03521127	0.3947259	1.0	634	tags=85%, list=65%, signal=229%	
GOBP_ORGANELLE_LOCALIZATION	GOBP_ORGANELLE_LOCALIZATION		22	0.26940876	1.6166289	0.03409091	0.38825884	1.0	444	tags=77%, list=46%, signal=139%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING		34	0.21847747	1.6043301	0.03883495	0.40199658	1.0	731	tags=97%, list=75%, signal=375%	
HP_UPPER_MOTOR_NEURON_DYSFUNCTION	HP_UPPER_MOTOR_NEURON_DYSFUNCTION		46	0.18848541	1.6027067	0.038674034	0.3963436	1.0	200	tags=41%, list=21%, signal=50%	
GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL	GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL		61	0.16385888	1.6016166	0.04964539	0.3892953	1.0	503	tags=72%, list=52%, signal=140%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY		37	0.20723331	1.592817	0.028571429	0.39608058	1.0	634	tags=89%, list=65%, signal=246%	
HP_ABNORMAL_CEREBRAL_SUBCORTEX_MORPHOLOGY	HP_ABNORMAL_CEREBRAL_SUBCORTEX_MORPHOLOGY		36	0.21238185	1.5826985	0.058295965	0.4057262	1.0	205	tags=44%, list=21%, signal=54%	
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING		32	0.22065891	1.5820594	0.03187251	0.39878044	1.0	632	tags=91%, list=65%, signal=250%	
HP_GLUCOSE_INTOLERANCE	HP_GLUCOSE_INTOLERANCE		16	0.32329214	1.5759182	0.05782313	0.40213522	1.0	213	tags=63%, list=22%, signal=79%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		39	0.20082892	1.5742636	0.020725388	0.39717838	1.0	506	tags=77%, list=52%, signal=154%	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		46	0.19260979	1.5707064	0.04597701	0.3954201	1.0	188	tags=41%, list=19%, signal=49%	
HP_ABNORMAL_INVOLUNTARY_EYE_MOVEMENTS	HP_ABNORMAL_INVOLUNTARY_EYE_MOVEMENTS		37	0.20518765	1.569848	0.04040404	0.38937855	1.0	572	tags=84%, list=59%, signal=195%	
GOMF_SIGNALING_RECEPTOR_BINDING	GOMF_SIGNALING_RECEPTOR_BINDING		85	0.13414386	1.5662785	0.009345794	0.3882704	1.0	754	tags=93%, list=77%, signal=376%	
GOBP_DNA_METABOLIC_PROCESS	GOBP_DNA_METABOLIC_PROCESS		27	0.23758337	1.559499	0.018348623	0.39477652	1.0	487	tags=78%, list=50%, signal=151%	
GOBP_CELL_ACTIVATION	GOBP_CELL_ACTIVATION		57	0.16494761	1.5558687	0.034965035	0.39409637	1.0	586	tags=81%, list=60%, signal=191%	
GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION		28	0.2307375	1.5514209	0.03846154	0.39456576	1.0	654	tags=93%, list=67%, signal=275%	
GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		26	0.23636925	1.5506593	0.053846154	0.388933	1.0	610	tags=88%, list=63%, signal=230%	
GOBP_CELL_MORPHOGENESIS	GOBP_CELL_MORPHOGENESIS		51	0.17490421	1.541988	0.040229887	0.39710236	1.0	631	tags=86%, list=65%, signal=232%	
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE		21	0.26605672	1.5343955	0.050724637	0.4049959	1.0	60	tags=29%, list=6%, signal=30%	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	GOBP_REGULATION_OF_BODY_FLUID_LEVELS		21	0.26852557	1.5338384	0.089965396	0.39943022	1.0	333	tags=67%, list=34%, signal=99%	
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION		89	0.12767541	1.5327442	0.021276595	0.3948044	1.0	535	tags=73%, list=55%, signal=147%	
HP_INTERICTAL_EEG_ABNORMALITY	HP_INTERICTAL_EEG_ABNORMALITY		20	0.2689115	1.5320456	0.06959707	0.3897384	1.0	604	tags=90%, list=62%, signal=232%	
GOCC_MICROTUBULE_ORGANIZING_CENTER	GOCC_MICROTUBULE_ORGANIZING_CENTER		21	0.26446247	1.5282922	0.06844106	0.3908659	1.0	503	tags=81%, list=52%, signal=164%	
GOCC_DISTAL_AXON	GOCC_DISTAL_AXON		17	0.2977116	1.5205483	0.07284768	0.3998024	1.0	600	tags=94%, list=62%, signal=241%	
GOCC_PRESYNAPSE	GOCC_PRESYNAPSE		22	0.25420174	1.5196762	0.05839416	0.39517304	1.0	731	tags=100%, list=75%, signal=392%	
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM		23	0.24921139	1.5127146	0.05533597	0.40120667	1.0	736	tags=100%, list=76%, signal=400%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		49	0.16353707	1.498022	0.056179777	0.42150694	1.0	737	tags=94%, list=76%, signal=366%	
HP_HIGH_PALATE	HP_HIGH_PALATE		27	0.23222855	1.4969193	0.065727696	0.41750184	1.0	536	tags=81%, list=55%, signal=176%	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS		37	0.19544095	1.4956218	0.07692308	0.41368994	1.0	447	tags=70%, list=46%, signal=125%	
GOBP_CIRCULATORY_SYSTEM_PROCESS	GOBP_CIRCULATORY_SYSTEM_PROCESS		40	0.18631172	1.4956009	0.038251366	0.40792054	1.0	736	tags=95%, list=76%, signal=373%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		18	0.2789181	1.4940664	0.048780486	0.40492153	1.0	641	tags=94%, list=66%, signal=271%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		19	0.26976106	1.4930611	0.07089552	0.40142852	1.0	346	tags=68%, list=36%, signal=104%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		21	0.25517306	1.4918069	0.044444446	0.39870304	1.0	231	tags=52%, list=24%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		19	0.27426866	1.4916666	0.07692308	0.39375377	1.0	570	tags=89%, list=59%, signal=212%	
GOMF_CHROMATIN_BINDING	GOMF_CHROMATIN_BINDING		21	0.25326005	1.4835577	0.07037037	0.40270072	1.0	205	tags=52%, list=21%, signal=65%	
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND		27	0.22067647	1.4815791	0.07438017	0.40182185	1.0	597	tags=89%, list=61%, signal=223%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION		54	0.15978387	1.4814557	0.077419356	0.39691797	1.0	570	tags=80%, list=59%, signal=181%	
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		74	0.1338456	1.4788579	0.03076923	0.39633754	1.0	690	tags=88%, list=71%, signal=278%	
GOBP_MAPK_CASCADE	GOBP_MAPK_CASCADE		29	0.21660987	1.4785846	0.05462185	0.39183426	1.0	414	tags=69%, list=43%, signal=116%	
HP_REDUCED_VISUAL_ACUITY	HP_REDUCED_VISUAL_ACUITY		22	0.25477	1.4772578	0.05755396	0.38956487	1.0	231	tags=55%, list=24%, signal=70%	
HP_EEG_WITH_GENERALIZED_EPILEPTIFORM_DISCHARGES	HP_EEG_WITH_GENERALIZED_EPILEPTIFORM_DISCHARGES		19	0.26492137	1.4706435	0.06926407	0.3971666	1.0	720	tags=100%, list=74%, signal=376%	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS		96	0.117688246	1.4684472	0.05102041	0.39662617	1.0	555	tags=74%, list=57%, signal=155%	
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS		77	0.13266076	1.467196	0.055555556	0.39443493	1.0	634	tags=83%, list=65%, signal=219%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		54	0.15168233	1.4647993	0.030487806	0.3941425	1.0	585	tags=80%, list=60%, signal=188%	
GOCC_CELL_SURFACE	GOCC_CELL_SURFACE		46	0.16925429	1.4623321	0.078125	0.393856	1.0	682	tags=89%, list=70%, signal=283%	
HP_ABNORMALITY_OF_CENTRAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	HP_ABNORMALITY_OF_CENTRAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY		26	0.23493007	1.4621232	0.08370044	0.38954502	1.0	618	tags=88%, list=63%, signal=236%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		33	0.20877239	1.4593534	0.07522124	0.3900495	1.0	654	tags=91%, list=67%, signal=267%	
HP_ABNORMAL_NUMBER_OF_TEETH	HP_ABNORMAL_NUMBER_OF_TEETH		17	0.28839734	1.4590174	0.072916664	0.38612998	1.0	200	tags=53%, list=21%, signal=65%	
HP_CLEFT_PALATE	HP_CLEFT_PALATE		24	0.23813924	1.4479622	0.07438017	0.40175477	1.0	590	tags=88%, list=61%, signal=216%	
HP_ABNORMAL_PALATE_MORPHOLOGY	HP_ABNORMAL_PALATE_MORPHOLOGY		48	0.17011066	1.4434144	0.058441557	0.40556052	1.0	618	tags=83%, list=63%, signal=217%	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL		26	0.23197532	1.4412273	0.09166667	0.40532002	1.0	615	tags=88%, list=63%, signal=234%	
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_SEQUENCE_SPECIFIC_DNA_BINDING		61	0.1465138	1.4388676	0.06369427	0.40501484	1.0	212	tags=39%, list=22%, signal=47%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		17	0.28296825	1.4264888	0.09881423	0.423939	1.0	180	tags=47%, list=18%, signal=57%	
HP_ABSENT_SPEECH	HP_ABSENT_SPEECH		16	0.29321548	1.42593	0.08609272	0.42050928	1.0	200	tags=50%, list=21%, signal=62%	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION		29	0.21694727	1.4249308	0.08677686	0.4178834	1.0	545	tags=83%, list=56%, signal=182%	
HP_INFANTILE_ONSET	HP_INFANTILE_ONSET		59	0.14408931	1.4246191	0.074074075	0.4139842	1.0	474	tags=68%, list=49%, signal=124%	
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS		54	0.15505002	1.4233001	0.088435374	0.41227886	1.0	489	tags=70%, list=50%, signal=133%	
HP_ABNORMAL_FUNDUS_MORPHOLOGY	HP_ABNORMAL_FUNDUS_MORPHOLOGY		56	0.1542408	1.4212674	0.07194245	0.41150442	1.0	118	tags=29%, list=12%, signal=31%	
GOBP_SENSORY_ORGAN_DEVELOPMENT	GOBP_SENSORY_ORGAN_DEVELOPMENT		23	0.2346662	1.4194524	0.08527132	0.4101727	1.0	448	tags=74%, list=46%, signal=134%	
GOMF_CYTOSKELETAL_PROTEIN_BINDING	GOMF_CYTOSKELETAL_PROTEIN_BINDING		43	0.1709178	1.4187491	0.07777778	0.4073644	1.0	672	tags=88%, list=69%, signal=272%	
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION		28	0.20281807	1.4181612	0.07883818	0.40430906	1.0	337	tags=61%, list=35%, signal=90%	
GOBP_MONOATOMIC_ION_TRANSPORT	GOBP_MONOATOMIC_ION_TRANSPORT		63	0.13493812	1.4171524	0.092307694	0.40193242	1.0	363	tags=54%, list=37%, signal=80%	
GOBP_EPIDERMIS_DEVELOPMENT	GOBP_EPIDERMIS_DEVELOPMENT		22	0.23677479	1.4134704	0.11344538	0.40447503	1.0	690	tags=95%, list=71%, signal=320%	
GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT		24	0.22857776	1.4123381	0.088709675	0.40260664	1.0	625	tags=92%, list=64%, signal=250%	
GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION		17	0.27886456	1.4099877	0.08856089	0.4030179	1.0	633	tags=94%, list=65%, signal=264%	
GOBP_TRANSMEMBRANE_TRANSPORT	GOBP_TRANSMEMBRANE_TRANSPORT		82	0.12090081	1.4040991	0.094736844	0.40926725	1.0	572	tags=74%, list=59%, signal=165%	
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT		16	0.28114375	1.4021788	0.08303249	0.40874615	1.0	424	tags=75%, list=44%, signal=131%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		16	0.28191903	1.4012514	0.11111111	0.40671688	1.0	602	tags=94%, list=62%, signal=241%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS		41	0.17771204	1.3975639	0.07253886	0.40969402	1.0	281	tags=51%, list=29%, signal=69%	
GOBP_HOMEOSTATIC_PROCESS	GOBP_HOMEOSTATIC_PROCESS		65	0.13436179	1.3917804	0.072463766	0.41580516	1.0	545	tags=75%, list=56%, signal=160%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE		23	0.22709942	1.3904471	0.12820514	0.41455632	1.0	109	tags=35%, list=11%, signal=38%	
HP_PUBERTY_AND_GONADAL_DISORDERS	HP_PUBERTY_AND_GONADAL_DISORDERS		24	0.23130763	1.3886019	0.1042471	0.4144538	1.0	600	tags=88%, list=62%, signal=222%	
GOBP_LYMPHOCYTE_DIFFERENTIATION	GOBP_LYMPHOCYTE_DIFFERENTIATION		19	0.25428787	1.3848685	0.10689655	0.41718102	1.0	586	tags=89%, list=60%, signal=220%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION		34	0.1932355	1.380689	0.06763285	0.42115524	1.0	506	tags=76%, list=52%, signal=154%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS		35	0.18183306	1.372303	0.0867347	0.4314185	1.0	545	tags=80%, list=56%, signal=175%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		15	0.28538328	1.3687671	0.1220339	0.43366876	1.0	180	tags=53%, list=18%, signal=64%	
HP_ABNORMALITY_OF_THE_BLADDER	HP_ABNORMALITY_OF_THE_BLADDER		17	0.26788828	1.3670927	0.12099644	0.43308726	1.0	648	tags=94%, list=67%, signal=276%	
GOBP_DEVELOPMENTAL_GROWTH	GOBP_DEVELOPMENTAL_GROWTH		37	0.17843555	1.3655529	0.0882353	0.4324097	1.0	631	tags=86%, list=65%, signal=236%	
HP_ABNORMAL_MORPHOLOGY_OF_THE_NASAL_ALAE	HP_ABNORMAL_MORPHOLOGY_OF_THE_NASAL_ALAE		21	0.23924442	1.3636358	0.11111111	0.432371	1.0	745	tags=100%, list=76%, signal=416%	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		20	0.23444207	1.3635821	0.10676157	0.42892173	1.0	447	tags=75%, list=46%, signal=136%	
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS		16	0.27252635	1.3626198	0.13265306	0.426887	1.0	487	tags=81%, list=50%, signal=160%	
HP_ABNORMAL_ANTERIOR_EYE_SEGMENT_MORPHOLOGY	HP_ABNORMAL_ANTERIOR_EYE_SEGMENT_MORPHOLOGY		44	0.16268897	1.3491318	0.1160221	0.4487258	1.0	648	tags=86%, list=67%, signal=246%	
HP_ABNORMAL_CONJUGATE_EYE_MOVEMENT	HP_ABNORMAL_CONJUGATE_EYE_MOVEMENT		37	0.17798772	1.348534	0.12807882	0.446061	1.0	647	tags=86%, list=66%, signal=248%	
HP_ABNORMAL_NOSTRIL_MORPHOLOGY	HP_ABNORMAL_NOSTRIL_MORPHOLOGY		20	0.23899364	1.3443418	0.13186814	0.4502477	1.0	745	tags=100%, list=76%, signal=417%	
HP_SPASTICITY	HP_SPASTICITY		32	0.18224443	1.343861	0.12711865	0.4477415	1.0	200	tags=41%, list=21%, signal=49%	
HP_ABNORMALITY_OF_THE_DENTITION	HP_ABNORMALITY_OF_THE_DENTITION		41	0.16675496	1.3383728	0.121212125	0.45464307	1.0	200	tags=39%, list=21%, signal=47%	
