NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	Details ...	286	0.40170735	2.4216723	0.0	0.0010572154	0.006	4424	tags=49%, list=27%, signal=65%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT	Details ...	47	0.55843234	2.3953784	0.0	0.0012897456	0.008	4698	tags=66%, list=28%, signal=92%	
HP_FIFTH_FINGER_DISTAL_PHALANX_CLINODACTYLY	HP_FIFTH_FINGER_DISTAL_PHALANX_CLINODACTYLY	Details ...	28	0.6345198	2.3794382	0.0	0.001335492	0.009	3520	tags=68%, list=21%, signal=86%	
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	Details ...	62	0.5269208	2.3741915	0.0	0.0012400997	0.009	4511	tags=56%, list=27%, signal=77%	
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	Details ...	100	0.46936846	2.363701	0.0	0.001288881	0.01	4424	tags=55%, list=27%, signal=75%	
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	Details ...	18	0.7097896	2.3521109	0.0	0.0014434195	0.012	4313	tags=83%, list=26%, signal=113%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	Details ...	95	0.46269247	2.3487997	0.0	0.0013585123	0.012	3746	tags=48%, list=23%, signal=62%	
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	Details ...	60	0.530531	2.3478284	0.0	0.0012830395	0.012	5397	tags=67%, list=33%, signal=99%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	52	0.52872396	2.3392167	0.0	0.0015228123	0.015	5397	tags=71%, list=33%, signal=105%	
HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_5TH_FINGER	HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_5TH_FINGER	Details ...	35	0.58972627	2.3334665	0.0	0.0014466718	0.015	4647	tags=71%, list=28%, signal=99%	
GOCC_CILIARY_BASAL_BODY	GOCC_CILIARY_BASAL_BODY		149	0.45095143	2.3327734	0.0	0.0014687832	0.016	3589	tags=45%, list=22%, signal=57%	
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME		256	0.42104065	2.326918	0.0	0.0017603401	0.02	3582	tags=45%, list=22%, signal=56%	
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_METAPHASE_CHROMOSOME_ALIGNMENT		101	0.4497445	2.2960222	0.0	0.002616676	0.031	3466	tags=46%, list=21%, signal=57%	
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION		250	0.3881934	2.289193	0.0	0.0027583095	0.034	3658	tags=44%, list=22%, signal=56%	
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		64	0.49449962	2.2818034	0.0	0.0027243507	0.035	4274	tags=63%, list=26%, signal=84%	
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX		195	0.41045675	2.2621667	0.0	0.0036694265	0.048	5110	tags=55%, list=31%, signal=79%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		91	0.46247762	2.2441509	0.0	0.0038911891	0.053	5071	tags=58%, list=31%, signal=84%	
GOCC_CILIARY_TIP	GOCC_CILIARY_TIP		46	0.526678	2.240239	0.0	0.004098845	0.058	4313	tags=65%, list=26%, signal=88%	
HP_PANCREATIC_FIBROSIS	HP_PANCREATIC_FIBROSIS		21	0.6508865	2.2375326	0.0	0.0041587288	0.061	3851	tags=52%, list=23%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION		17	0.6792224	2.2369878	0.0	0.0040201047	0.061	4560	tags=65%, list=28%, signal=89%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		30	0.59104383	2.2344635	0.0	0.004014616	0.063	3543	tags=60%, list=21%, signal=76%	
HP_HYDROMETROCOLPOS	HP_HYDROMETROCOLPOS		28	0.5877472	2.2203767	0.0	0.0046652933	0.076	3520	tags=68%, list=21%, signal=86%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY		74	0.47667313	2.211661	0.0	0.0053461622	0.09	4560	tags=54%, list=28%, signal=74%	
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE		25	0.5920428	2.2060287	0.0	0.005414894	0.094	3405	tags=60%, list=21%, signal=75%	
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		47	0.5061545	2.201783	0.0	0.005650682	0.101	4274	tags=62%, list=26%, signal=83%	
HP_POSTAXIAL_HAND_POLYDACTYLY	HP_POSTAXIAL_HAND_POLYDACTYLY		87	0.45612624	2.1988559	0.0	0.0055471794	0.102	3367	tags=44%, list=20%, signal=55%	
GOCC_AXONEMAL_MICROTUBULE	GOCC_AXONEMAL_MICROTUBULE		30	0.57083774	2.1731565	0.0	0.007868473	0.143	2553	tags=47%, list=15%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		26	0.59042984	2.169074	0.0	0.007864457	0.145	4424	tags=69%, list=27%, signal=94%	
GOCC_INNER_KINETOCHORE	GOCC_INNER_KINETOCHORE		19	0.649283	2.1603084	0.0	0.0082639335	0.156	3525	tags=58%, list=21%, signal=73%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		116	0.42396727	2.1595047	0.0	0.008057335	0.156	3197	tags=42%, list=19%, signal=52%	
HP_LOBAR_HOLOPROSENCEPHALY	HP_LOBAR_HOLOPROSENCEPHALY		22	0.61824095	2.1528761	0.0	0.008329385	0.165	3729	tags=50%, list=23%, signal=64%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		47	0.5089844	2.1395137	0.0	0.009243565	0.187	5397	tags=68%, list=33%, signal=101%	
GOBP_TRICARBOXYLIC_ACID_CYCLE	GOBP_TRICARBOXYLIC_ACID_CYCLE		30	0.5654115	2.1368268	0.0	0.009255357	0.192	5473	tags=67%, list=33%, signal=99%	
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	GOBP_MITOTIC_SISTER_CHROMATID_COHESION		31	0.5422421	2.1273913	0.0	0.010180838	0.212	4608	tags=58%, list=28%, signal=80%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		117	0.42013943	2.1264875	0.0	0.009954597	0.212	3746	tags=46%, list=23%, signal=59%	
HP_NASAL_DYSARTHRIA	HP_NASAL_DYSARTHRIA		32	0.55672055	2.1261306	0.0060975607	0.009781812	0.213	3520	tags=56%, list=21%, signal=71%	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION		239	0.3867546	2.125824	0.0	0.009573688	0.213	5137	tags=51%, list=31%, signal=74%	
HP_TRUE_HERMAPHRODITISM	HP_TRUE_HERMAPHRODITISM		17	0.67794424	2.1235826	0.0	0.009695351	0.22	3729	tags=59%, list=23%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION		27	0.5862585	2.0989065	0.0	0.012734798	0.282	4560	tags=63%, list=28%, signal=87%	
GOBP_MITOTIC_CYTOKINESIS	GOBP_MITOTIC_CYTOKINESIS		90	0.4418905	2.0847266	0.0	0.01450277	0.316	4424	tags=46%, list=27%, signal=62%	
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		20	0.5892403	2.0794857	0.0	0.014784108	0.326	1544	tags=35%, list=9%, signal=39%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE	GOCC_INTRACILIARY_TRANSPORT_PARTICLE		25	0.5864183	2.079098	0.0	0.01453681	0.327	3923	tags=72%, list=24%, signal=94%	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX		93	0.436668	2.0726829	0.0	0.015470919	0.348	5932	tags=65%, list=36%, signal=100%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		115	0.40859812	2.0724435	0.0	0.01521849	0.349	4424	tags=44%, list=27%, signal=60%	
HP_SUPERNUMERARY_NIPPLE	HP_SUPERNUMERARY_NIPPLE		48	0.47088128	2.0656807	0.0	0.016377548	0.379	2205	tags=38%, list=13%, signal=43%	
HP_NEPHRONOPHTHISIS	HP_NEPHRONOPHTHISIS		37	0.5159061	2.064665	0.0	0.0162542	0.383	3851	tags=51%, list=23%, signal=67%	
GOBP_SISTER_CHROMATID_COHESION	GOBP_SISTER_CHROMATID_COHESION		52	0.4792225	2.056177	0.0	0.017580248	0.41	4974	tags=56%, list=30%, signal=80%	
GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE		168	0.3902374	2.049267	0.0	0.018920925	0.435	4424	tags=47%, list=27%, signal=64%	
GOCC_SPINDLE_MICROTUBULE	GOCC_SPINDLE_MICROTUBULE		80	0.4316181	2.0445483	0.0	0.019494353	0.45	4424	tags=52%, list=27%, signal=71%	
GOMF_CYCLOSPORIN_A_BINDING	GOMF_CYCLOSPORIN_A_BINDING		17	0.6223242	2.0365005	0.0	0.021172894	0.479	3843	tags=65%, list=23%, signal=84%	
HP_URETHRAL_ATRESIA	HP_URETHRAL_ATRESIA		21	0.5836359	2.0279396	0.0	0.022931727	0.513	3729	tags=52%, list=23%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY		29	0.51689297	2.021158	0.0	0.023882654	0.536	1701	tags=38%, list=10%, signal=42%	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_TRANSLATION_PREINITIATION_COMPLEX		19	0.5875619	2.0186112	0.0	0.024117857	0.546	3216	tags=42%, list=19%, signal=52%	
HP_POSTAXIAL_POLYDACTYLY	HP_POSTAXIAL_POLYDACTYLY		138	0.38506496	2.0149686	0.0	0.024916314	0.556	3729	tags=42%, list=23%, signal=54%	
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION		380	0.3320178	2.014585	0.0	0.024649417	0.557	3685	tags=40%, list=22%, signal=50%	
GOCC_CILIARY_PLASM	GOCC_CILIARY_PLASM		125	0.39741704	2.012529	0.0	0.02477987	0.568	2874	tags=38%, list=17%, signal=45%	
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX		26	0.53327084	2.00512	0.0	0.02620695	0.596	5578	tags=69%, list=34%, signal=104%	
GOCC_SPERM_PRINCIPAL_PIECE	GOCC_SPERM_PRINCIPAL_PIECE		15	0.6380147	2.0025375	0.0040983604	0.026392244	0.602	2064	tags=47%, list=12%, signal=53%	
HP_POSTAXIAL_FOOT_POLYDACTYLY	HP_POSTAXIAL_FOOT_POLYDACTYLY		68	0.44498962	2.0016828	0.0	0.02615098	0.603	3851	tags=49%, list=23%, signal=63%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		266	0.35814896	1.9954419	0.0	0.02739055	0.624	3463	tags=36%, list=21%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY		46	0.46266222	1.994273	0.0	0.02725222	0.625	4998	tags=52%, list=30%, signal=75%	
HP_COLOR_VISION_DEFECT	HP_COLOR_VISION_DEFECT		112	0.38084084	1.9922557	0.0	0.027255494	0.631	3576	tags=42%, list=22%, signal=53%	
HP_CYSTIC_LIVER_DISEASE	HP_CYSTIC_LIVER_DISEASE		38	0.48674345	1.9917759	0.0	0.026908403	0.632	3314	tags=39%, list=20%, signal=49%	
GOBP_EXTRACELLULAR_TRANSPORT	GOBP_EXTRACELLULAR_TRANSPORT		38	0.5000699	1.9894568	0.0	0.027018877	0.641	3470	tags=47%, list=21%, signal=60%	
HP_MEDIAL_FLARING_OF_THE_EYEBROW	HP_MEDIAL_FLARING_OF_THE_EYEBROW		36	0.5019739	1.9727122	0.0	0.030994784	0.696	3582	tags=53%, list=22%, signal=67%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		163	0.3856082	1.9692636	0.0	0.031655814	0.705	4560	tags=48%, list=28%, signal=66%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		132	0.3786985	1.9683851	0.0	0.031574327	0.709	4560	tags=47%, list=28%, signal=64%	
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX		15	0.6337504	1.9644678	0.0	0.032289624	0.723	1555	tags=33%, list=9%, signal=37%	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT		43	0.45675385	1.9606262	0.0	0.033066604	0.733	3974	tags=35%, list=24%, signal=46%	
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	GOBP_NON_MOTILE_CILIUM_ASSEMBLY		58	0.44515258	1.9601235	0.0	0.032725245	0.734	4400	tags=47%, list=27%, signal=63%	
HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA		40	0.47129586	1.9565037	0.0	0.0335742	0.746	3520	tags=58%, list=21%, signal=73%	
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX		19	0.57532424	1.9504468	0.0	0.03503225	0.768	1760	tags=42%, list=11%, signal=47%	
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	GOBP_VIRAL_RELEASE_FROM_HOST_CELL		27	0.51633203	1.9496549	0.0	0.034843866	0.77	5186	tags=59%, list=31%, signal=86%	
HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY	HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY		29	0.5200263	1.9486021	0.0	0.034634687	0.774	3520	tags=62%, list=21%, signal=79%	
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME		30	0.4996496	1.9426974	0.0	0.036265843	0.794	6518	tags=80%, list=39%, signal=132%	
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY		50	0.45201343	1.942475	0.0	0.03588863	0.795	4047	tags=38%, list=24%, signal=50%	
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY		55	0.43728256	1.9414953	0.0	0.03576182	0.796	2209	tags=33%, list=13%, signal=38%	
GOMF_ALPHA_TUBULIN_BINDING	GOMF_ALPHA_TUBULIN_BINDING		37	0.4746198	1.9398743	0.0	0.035860837	0.801	2386	tags=38%, list=14%, signal=44%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		34	0.49419242	1.9363272	0.005319149	0.036640137	0.812	1544	tags=32%, list=9%, signal=36%	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		16	0.607218	1.9362403	0.0	0.036254372	0.813	2122	tags=38%, list=13%, signal=43%	
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX		22	0.5462783	1.935903	0.0	0.0359839	0.814	1159	tags=32%, list=7%, signal=34%	
HP_FOCAL_T2_HYPERINTENSE_BRAINSTEM_LESION	HP_FOCAL_T2_HYPERINTENSE_BRAINSTEM_LESION		30	0.48524803	1.9280411	0.0	0.038083896	0.839	2274	tags=33%, list=14%, signal=39%	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION		21	0.5656338	1.9269452	0.0	0.037966497	0.841	1571	tags=38%, list=10%, signal=42%	
GOCC_NADH_DEHYDROGENASE_COMPLEX	GOCC_NADH_DEHYDROGENASE_COMPLEX		43	0.4465275	1.9258938	0.0	0.038001094	0.845	2561	tags=35%, list=15%, signal=41%	
GOBP_MIDBODY_ABSCISSION	GOBP_MIDBODY_ABSCISSION		17	0.5913272	1.9244889	0.008368201	0.0380493	0.846	4297	tags=53%, list=26%, signal=71%	
GOCC_SPINDLE	GOCC_SPINDLE		403	0.32210445	1.9228518	0.0	0.038159467	0.849	3896	tags=39%, list=24%, signal=50%	
GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING	GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING		59	0.41744283	1.9184471	0.0	0.039410062	0.86	4114	tags=39%, list=25%, signal=52%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM		109	0.3886624	1.9161041	0.0	0.039884623	0.864	2575	tags=38%, list=16%, signal=44%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B		18	0.56640816	1.9141786	0.007843138	0.040148303	0.868	4625	tags=83%, list=28%, signal=116%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		127	0.38385022	1.9065468	0.0	0.041821495	0.883	4674	tags=50%, list=28%, signal=69%	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION		44	0.4657574	1.904772	0.0	0.04223452	0.885	5248	tags=48%, list=32%, signal=70%	
HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY	HP_ABNORMAL_THIRD_VENTRICLE_MORPHOLOGY		16	0.6016746	1.901175	0.0038610038	0.042823493	0.893	3888	tags=56%, list=24%, signal=73%	
GOCC_SPINDLE_POLE	GOCC_SPINDLE_POLE		171	0.35797697	1.8991578	0.0	0.04295924	0.894	3896	tags=42%, list=24%, signal=54%	
GOCC_PHOTORECEPTOR_CONNECTING_CILIUM	GOCC_PHOTORECEPTOR_CONNECTING_CILIUM		33	0.49812514	1.896998	0.0	0.0432567	0.902	3503	tags=55%, list=21%, signal=69%	
GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING	GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING		42	0.45000556	1.895666	0.0	0.043364406	0.905	2144	tags=29%, list=13%, signal=33%	
GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX	GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX		17	0.5833803	1.8956295	0.003968254	0.042973395	0.905	1555	tags=29%, list=9%, signal=32%	
GOCC_PERICENTRIOLAR_MATERIAL	GOCC_PERICENTRIOLAR_MATERIAL		21	0.548344	1.894583	0.0	0.042969428	0.909	4698	tags=52%, list=28%, signal=73%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		203	0.34170043	1.8895966	0.0	0.04462195	0.916	2874	tags=32%, list=17%, signal=38%	
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION		17	0.5861239	1.8871897	0.008368201	0.0453029	0.92	3251	tags=47%, list=20%, signal=59%	
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS	GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS		21	0.5516984	1.8868251	0.0042735045	0.04504714	0.92	4358	tags=67%, list=26%, signal=90%	
GOBP_PROTEIN_NEDDYLATION	GOBP_PROTEIN_NEDDYLATION		27	0.50129586	1.8850799	0.0	0.045321856	0.926	4421	tags=56%, list=27%, signal=76%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		194	0.34004784	1.8830286	0.0	0.04559477	0.927	4560	tags=45%, list=28%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING		29	0.50324875	1.8763249	0.01010101	0.047614772	0.939	3461	tags=45%, list=21%, signal=57%	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		20	0.55955935	1.8753351	0.0	0.047534708	0.94	1274	tags=30%, list=8%, signal=32%	
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	GOBP_PROTEIN_LOCALIZATION_TO_CILIUM		62	0.42096764	1.8728406	0.0	0.048166126	0.943	2798	tags=37%, list=17%, signal=44%	
GOCC_MANCHETTE	GOCC_MANCHETTE		16	0.58122975	1.8719215	0.0	0.048037704	0.943	865	tags=31%, list=5%, signal=33%	
GOBP_DNA_STRAND_ELONGATION	GOBP_DNA_STRAND_ELONGATION		37	0.46234867	1.8692867	0.0	0.04870002	0.944	5608	tags=57%, list=34%, signal=86%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		374	0.30617225	1.8655161	0.0	0.049679548	0.949	3924	tags=40%, list=24%, signal=51%	
GOCC_RNA_POLYMERASE_II_HOLOENZYME	GOCC_RNA_POLYMERASE_II_HOLOENZYME		71	0.40391397	1.8647869	0.0	0.049606986	0.949	4816	tags=49%, list=29%, signal=69%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		72	0.39964578	1.8639729	0.0	0.049611136	0.949	3988	tags=40%, list=24%, signal=53%	
GOCC_PORE_COMPLEX	GOCC_PORE_COMPLEX		20	0.5499307	1.8636199	0.008230452	0.04931146	0.949	3341	tags=50%, list=20%, signal=63%	
GOCC_SIN3_TYPE_COMPLEX	GOCC_SIN3_TYPE_COMPLEX		22	0.51501805	1.8596416	0.0	0.050305974	0.955	3582	tags=45%, list=22%, signal=58%	
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY		25	0.47814265	1.8589442	0.0	0.0501211	0.957	5061	tags=60%, list=31%, signal=86%	
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT		42	0.4395231	1.8572661	0.0	0.050219353	0.957	4721	tags=55%, list=29%, signal=76%	
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION		145	0.3514192	1.8568989	0.0	0.04991104	0.958	4343	tags=43%, list=26%, signal=58%	
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING		164	0.3338691	1.855849	0.0	0.05003558	0.959	3783	tags=40%, list=23%, signal=52%	
HP_MOLAR_TOOTH_SIGN_ON_MRI	HP_MOLAR_TOOTH_SIGN_ON_MRI		40	0.45178306	1.8544536	0.0	0.050071888	0.959	4251	tags=48%, list=26%, signal=64%	
GOMF_METHYLATION_DEPENDENT_PROTEIN_BINDING	GOMF_METHYLATION_DEPENDENT_PROTEIN_BINDING		78	0.3846331	1.8479255	0.0	0.052066382	0.964	5199	tags=55%, list=31%, signal=80%	
