NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_ABNORMALITY_OF_CIRCULATING_FIBRINOGEN	HP_ABNORMALITY_OF_CIRCULATING_FIBRINOGEN	Details ...	36	-0.59762555	-1.8182094	0.0	0.051644452	0.944	2958	tags=42%, list=18%, signal=51%	
HP_AORTIC_DISSECTION	HP_AORTIC_DISSECTION	Details ...	36	-0.5810261	-1.8020555	0.0	0.066159904	0.976	2785	tags=39%, list=17%, signal=47%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	Details ...	33	-0.59662676	-1.800396	0.0012315271	0.06625704	0.98	4699	tags=64%, list=28%, signal=89%	
GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY		22	-0.6453708	-1.7961135	0.0012690355	0.06939923	0.987	1854	tags=36%, list=11%, signal=41%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB		16	-0.68706006	-1.78689	0.0041265474	0.0783355	0.993	3931	tags=75%, list=24%, signal=98%	
GOBP_CGMP_MEDIATED_SIGNALING	GOBP_CGMP_MEDIATED_SIGNALING		22	-0.6362756	-1.7855872	0.0025906735	0.0785196	0.994	3847	tags=55%, list=23%, signal=71%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		54	-0.5371189	-1.7826422	0.0	0.08095197	0.995	3377	tags=41%, list=20%, signal=51%	
HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION	HP_ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION		17	-0.6754615	-1.7816784	0.0	0.08057046	0.996	1486	tags=35%, list=9%, signal=39%	
GOMF_HORMONE_ACTIVITY	GOMF_HORMONE_ACTIVITY		44	-0.56795347	-1.7809601	0.0	0.07990646	0.996	3616	tags=57%, list=22%, signal=73%	
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		34	-0.5872077	-1.7790898	0.0	0.08053938	0.996	2472	tags=35%, list=15%, signal=41%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB		18	-0.6564153	-1.7642722	0.0	0.0975383	0.998	4202	tags=72%, list=25%, signal=97%	
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX		28	-0.59840745	-1.7636867	0.0024420025	0.09649295	0.998	1189	tags=21%, list=7%, signal=23%	
HP_SKIN_PLAQUE	HP_SKIN_PLAQUE		31	-0.58429223	-1.7634952	0.0012437811	0.095134914	0.998	1867	tags=29%, list=11%, signal=33%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		84	-0.50472474	-1.7604275	0.0	0.09808336	1.0	3732	tags=39%, list=23%, signal=50%	
GOBP_FUCOSE_METABOLIC_PROCESS	GOBP_FUCOSE_METABOLIC_PROCESS		15	-0.6828718	-1.7536625	0.0040214476	0.10652838	1.0	1781	tags=40%, list=11%, signal=45%	
HP_INCREASED_CONNECTIVE_TISSUE	HP_INCREASED_CONNECTIVE_TISSUE		20	-0.63114	-1.7496706	0.003994674	0.11056308	1.0	3801	tags=65%, list=23%, signal=84%	
GOMF_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY	GOMF_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY		41	-0.55495125	-1.749271	0.0011990408	0.109432764	1.0	2771	tags=41%, list=17%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		80	-0.50352156	-1.7477169	0.0	0.11007818	1.0	3988	tags=39%, list=24%, signal=51%	
GOBP_FUCOSYLATION	GOBP_FUCOSYLATION		16	-0.6685676	-1.7477126	0.001369863	0.10835821	1.0	1781	tags=50%, list=11%, signal=56%	
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		29	-0.59168166	-1.7422843	0.0050890585	0.1146959	1.0	2805	tags=48%, list=17%, signal=58%	
HP_APLASIA_CUTIS_CONGENITA	HP_APLASIA_CUTIS_CONGENITA		37	-0.556695	-1.7402062	0.0023980816	0.11648602	1.0	3325	tags=41%, list=20%, signal=51%	
GOBP_ARACHIDONIC_ACID_SECRETION	GOBP_ARACHIDONIC_ACID_SECRETION		16	-0.67460114	-1.7389292	0.0027662518	0.116988	1.0	3337	tags=69%, list=20%, signal=86%	
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM		146	-0.47730908	-1.7387531	0.0	0.11544144	1.0	4956	tags=53%, list=30%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		28	-0.5870195	-1.736952	0.0025062656	0.11617666	1.0	3931	tags=57%, list=24%, signal=75%	
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		26	-0.5923965	-1.7342557	0.0025477707	0.11915425	1.0	4919	tags=62%, list=30%, signal=87%	
HP_MUSCLE_FIBER_SPLITTING	HP_MUSCLE_FIBER_SPLITTING		19	-0.632788	-1.7340727	0.004048583	0.117713444	1.0	3395	tags=58%, list=21%, signal=73%	
HP_SKIN_EROSION	HP_SKIN_EROSION		21	-0.6244122	-1.7293267	0.005340454	0.12376545	1.0	2213	tags=38%, list=13%, signal=44%	
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		25	-0.6142999	-1.7252547	0.0025062656	0.12877324	1.0	2886	tags=48%, list=17%, signal=58%	
GOMF_IMMUNE_RECEPTOR_ACTIVITY	GOMF_IMMUNE_RECEPTOR_ACTIVITY		78	-0.501299	-1.7204564	0.0	0.13542116	1.0	3463	tags=45%, list=21%, signal=56%	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		138	-0.4704346	-1.7195007	0.0	0.13542649	1.0	3988	tags=39%, list=24%, signal=51%	
HP_ABNORMAL_CIRCULATING_C_REACTIVE_PROTEIN_CONCENTRATION	HP_ABNORMAL_CIRCULATING_C_REACTIVE_PROTEIN_CONCENTRATION		46	-0.5410664	-1.7161279	0.0011587485	0.13937011	1.0	4138	tags=50%, list=25%, signal=67%	
GOBP_ICOSANOID_SECRETION	GOBP_ICOSANOID_SECRETION		26	-0.59791523	-1.7159641	0.003717472	0.13795419	1.0	4811	tags=73%, list=29%, signal=103%	
HP_DELAYED_EPIPHYSEAL_OSSIFICATION	HP_DELAYED_EPIPHYSEAL_OSSIFICATION		29	-0.57904774	-1.7151997	0.0051085567	0.13755828	1.0	2565	tags=41%, list=16%, signal=49%	
GOBP_SEX_DETERMINATION	GOBP_SEX_DETERMINATION		15	-0.67154115	-1.7148359	0.00538358	0.13650085	1.0	2861	tags=40%, list=17%, signal=48%	
HP_ABNORMAL_BLOOD_GAS_LEVEL	HP_ABNORMAL_BLOOD_GAS_LEVEL		36	-0.5545943	-1.7143942	0.0012315271	0.13545854	1.0	4136	tags=42%, list=25%, signal=55%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN		25	-0.59277993	-1.7121098	0.0012254902	0.13799244	1.0	4442	tags=56%, list=27%, signal=76%	
GOCC_DENSE_CORE_GRANULE	GOCC_DENSE_CORE_GRANULE		25	-0.601099	-1.7079101	0.0012642225	0.14415999	1.0	5027	tags=80%, list=30%, signal=115%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		16	-0.6554943	-1.7073112	0.0054945056	0.14369273	1.0	3085	tags=56%, list=19%, signal=69%	
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY		289	-0.45009822	-1.7066865	0.0	0.14311597	1.0	3534	tags=42%, list=21%, signal=52%	
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS		24	-0.59541154	-1.7061943	0.0050697085	0.14238465	1.0	1447	tags=33%, list=9%, signal=36%	
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING		21	-0.60358834	-1.7043631	0.0076923077	0.14406374	1.0	3467	tags=48%, list=21%, signal=60%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN		23	-0.6067226	-1.7035733	0.0026075619	0.14383276	1.0	4442	tags=61%, list=27%, signal=83%	
GOBP_COLLAGEN_CATABOLIC_PROCESS	GOBP_COLLAGEN_CATABOLIC_PROCESS		35	-0.5590881	-1.7034175	0.0012195122	0.14244741	1.0	3347	tags=43%, list=20%, signal=54%	
HP_BLISTERING_BY_ANATOMICAL_LOCATION	HP_BLISTERING_BY_ANATOMICAL_LOCATION		18	-0.6430823	-1.7025396	0.0013869626	0.14230661	1.0	4446	tags=56%, list=27%, signal=76%	
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT	GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT		45	-0.5376843	-1.7021652	0.0	0.14139996	1.0	3954	tags=53%, list=24%, signal=70%	
GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		30	-0.568595	-1.698487	0.004968944	0.14633521	1.0	2625	tags=43%, list=16%, signal=51%	
GOBP_VASODILATION	GOBP_VASODILATION		37	-0.5522375	-1.6961801	0.004796163	0.14897953	1.0	3443	tags=46%, list=21%, signal=58%	
GOBP_SEGMENT_SPECIFICATION	GOBP_SEGMENT_SPECIFICATION		15	-0.6640134	-1.6956768	0.0055020633	0.14836581	1.0	1044	tags=33%, list=6%, signal=36%	
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	GOBP_DEFENSE_RESPONSE_TO_FUNGUS		18	-0.62940335	-1.6941495	0.0065789474	0.14941701	1.0	3328	tags=50%, list=20%, signal=63%	
HP_OPPORTUNISTIC_BACTERIAL_INFECTION	HP_OPPORTUNISTIC_BACTERIAL_INFECTION		18	-0.63395	-1.6910044	0.0040268456	0.15383685	1.0	3660	tags=67%, list=22%, signal=86%	
HP_DECREASED_NUMBER_OF_LARGE_PERIPHERAL_MYELINATED_NERVE_FIBERS	HP_DECREASED_NUMBER_OF_LARGE_PERIPHERAL_MYELINATED_NERVE_FIBERS		20	-0.61133516	-1.690324	0.0104302475	0.15352626	1.0	1375	tags=35%, list=8%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY		21	-0.61871403	-1.6889397	0.007614213	0.15466484	1.0	1840	tags=38%, list=11%, signal=43%	
HP_LOWER_LIMB_UNDERGROWTH	HP_LOWER_LIMB_UNDERGROWTH		16	-0.6460964	-1.6880685	0.011984021	0.15450639	1.0	977	tags=31%, list=6%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		50	-0.5197444	-1.6869013	0.0	0.15503298	1.0	3931	tags=48%, list=24%, signal=63%	
HP_ABNORMAL_CIRCULATING_FERRITIN_CONCENTRATION	HP_ABNORMAL_CIRCULATING_FERRITIN_CONCENTRATION		41	-0.54091	-1.6868258	0.0023310024	0.15363458	1.0	2838	tags=37%, list=17%, signal=44%	
HP_PAIN_IN_HEAD_AND_NECK_REGION	HP_PAIN_IN_HEAD_AND_NECK_REGION		32	-0.5571172	-1.6852027	0.006195787	0.15518735	1.0	3316	tags=38%, list=20%, signal=47%	
HP_ABSENT_VAS_DEFERENS	HP_ABSENT_VAS_DEFERENS		15	-0.64194566	-1.6816151	0.010899182	0.16057073	1.0	1226	tags=40%, list=7%, signal=43%	
HP_ABNORMAL_BLISTERING_OF_THE_SKIN	HP_ABNORMAL_BLISTERING_OF_THE_SKIN		88	-0.4728503	-1.6813228	0.0	0.15961759	1.0	3976	tags=34%, list=24%, signal=45%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		40	-0.5390428	-1.680885	0.002352941	0.15912132	1.0	4743	tags=55%, list=29%, signal=77%	
HP_OPPORTUNISTIC_INFECTION	HP_OPPORTUNISTIC_INFECTION		31	-0.5611517	-1.6804227	0.0024813896	0.15847388	1.0	3660	tags=48%, list=22%, signal=62%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		36	-0.53422266	-1.6794636	0.0059808614	0.1586174	1.0	2999	tags=39%, list=18%, signal=47%	
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		35	-0.5493088	-1.6794006	0.0024213076	0.15728492	1.0	4743	tags=57%, list=29%, signal=80%	
HP_SPINAL_RIGIDITY	HP_SPINAL_RIGIDITY		52	-0.513626	-1.6771649	0.0	0.16028728	1.0	4739	tags=52%, list=29%, signal=73%	
HP_THROMBOEMBOLISM	HP_THROMBOEMBOLISM		71	-0.49337766	-1.6768911	0.0	0.15928848	1.0	3071	tags=35%, list=19%, signal=43%	
HP_GENU_VARUM	HP_GENU_VARUM		53	-0.51170874	-1.6765915	0.0034443168	0.15855375	1.0	2646	tags=34%, list=16%, signal=40%	
GOMF_CYTOKINE_BINDING	GOMF_CYTOKINE_BINDING		101	-0.47019958	-1.6738343	0.0	0.16274136	1.0	3569	tags=40%, list=22%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY		21	-0.6076813	-1.6729558	0.005235602	0.16311167	1.0	1840	tags=38%, list=11%, signal=43%	
HP_ONYCHOGRYPOSIS	HP_ONYCHOGRYPOSIS		21	-0.6166133	-1.6690663	0.0038363172	0.16983438	1.0	3604	tags=48%, list=22%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		100	-0.47021365	-1.6677673	0.0010638298	0.17085995	1.0	4291	tags=46%, list=26%, signal=62%	
HP_APLASIA_CUTIS_CONGENITA_OF_SCALP	HP_APLASIA_CUTIS_CONGENITA_OF_SCALP		20	-0.6159823	-1.6640712	0.0052015604	0.17712061	1.0	3325	tags=45%, list=20%, signal=56%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		226	-0.4436502	-1.6639873	0.0	0.17571735	1.0	4047	tags=42%, list=24%, signal=54%	
HP_ABNORMAL_CIRCULATING_INTERLEUKIN_CONCENTRATION	HP_ABNORMAL_CIRCULATING_INTERLEUKIN_CONCENTRATION		26	-0.5786837	-1.6637256	0.0076530613	0.17473456	1.0	3976	tags=54%, list=24%, signal=71%	
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY		242	-0.43685403	-1.6602159	0.0	0.18029496	1.0	5553	tags=58%, list=34%, signal=86%	
GOMF_SERINE_HYDROLASE_ACTIVITY	GOMF_SERINE_HYDROLASE_ACTIVITY		102	-0.46945557	-1.6598033	0.0	0.17974417	1.0	3622	tags=40%, list=22%, signal=51%	
HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK	HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK		29	-0.5611511	-1.6568956	0.0049751243	0.18452203	1.0	1826	tags=34%, list=11%, signal=39%	
GOMF_LIPID_TRANSPORTER_ACTIVITY	GOMF_LIPID_TRANSPORTER_ACTIVITY		118	-0.46399084	-1.656815	0.0	0.18324798	1.0	4130	tags=42%, list=25%, signal=55%	
HP_FEMORAL_BOWING	HP_FEMORAL_BOWING		44	-0.5202327	-1.6559147	0.0035046728	0.18363976	1.0	1236	tags=25%, list=7%, signal=27%	
GOBP_HUMORAL_IMMUNE_RESPONSE	GOBP_HUMORAL_IMMUNE_RESPONSE		114	-0.46503714	-1.6548986	0.0	0.18440169	1.0	4047	tags=45%, list=24%, signal=59%	
GOCC_SECONDARY_LYSOSOME	GOCC_SECONDARY_LYSOSOME		18	-0.6166174	-1.6539937	0.0039421814	0.18484645	1.0	2890	tags=39%, list=17%, signal=47%	
GOCC_M_BAND	GOCC_M_BAND		21	-0.597082	-1.652712	0.007822686	0.18638417	1.0	1498	tags=29%, list=9%, signal=31%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		50	-0.51624274	-1.6498634	0.0022962112	0.19123097	1.0	3304	tags=38%, list=20%, signal=47%	
HP_NEONATAL_HYPERBILIRUBINEMIA	HP_NEONATAL_HYPERBILIRUBINEMIA		17	-0.62885386	-1.6495129	0.013386881	0.19059537	1.0	4456	tags=76%, list=27%, signal=105%	
GOBP_INTERLEUKIN_17_PRODUCTION	GOBP_INTERLEUKIN_17_PRODUCTION		26	-0.57191324	-1.6491184	0.0063051702	0.18997577	1.0	5099	tags=54%, list=31%, signal=78%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION		15	-0.63290083	-1.6449302	0.0054127197	0.19823356	1.0	2569	tags=40%, list=16%, signal=47%	
HP_COXA_VARA	HP_COXA_VARA		61	-0.4950365	-1.6439599	0.0	0.19906431	1.0	2646	tags=31%, list=16%, signal=37%	
GOBP_SENSORY_PERCEPTION_OF_SMELL	GOBP_SENSORY_PERCEPTION_OF_SMELL		43	-0.51945704	-1.6402994	0.0023337223	0.20601243	1.0	3712	tags=53%, list=22%, signal=69%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		23	-0.58130604	-1.6393259	0.007792208	0.20662415	1.0	4604	tags=65%, list=28%, signal=90%	
HP_THYROIDITIS	HP_THYROIDITIS		43	-0.515191	-1.6380705	0.0057537397	0.20814577	1.0	2521	tags=28%, list=15%, signal=33%	
HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY	HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY		17	-0.62622756	-1.6376755	0.008253095	0.20763102	1.0	1219	tags=29%, list=7%, signal=32%	
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING		116	-0.4546607	-1.636673	0.0	0.2087044	1.0	3866	tags=34%, list=23%, signal=45%	
HP_CELLULITIS	HP_CELLULITIS		34	-0.5362967	-1.636643	0.0048721074	0.20723796	1.0	4956	tags=65%, list=30%, signal=92%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		27	-0.5549803	-1.6355613	0.00373599	0.20827964	1.0	4743	tags=59%, list=29%, signal=83%	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		43	-0.5053341	-1.6344805	0.008036739	0.20922779	1.0	3919	tags=44%, list=24%, signal=58%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		132	-0.44841608	-1.6337751	0.0	0.20950155	1.0	3819	tags=37%, list=23%, signal=48%	
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS		23	-0.5731666	-1.6333884	0.010139417	0.2089636	1.0	4233	tags=52%, list=26%, signal=70%	
GOMF_MONOOXYGENASE_ACTIVITY	GOMF_MONOOXYGENASE_ACTIVITY		53	-0.50140226	-1.632407	0.0022883294	0.20955034	1.0	2776	tags=30%, list=17%, signal=36%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT		20	-0.6009125	-1.6323514	0.011734028	0.20818771	1.0	2978	tags=35%, list=18%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		35	-0.5319622	-1.632021	0.004848485	0.20749223	1.0	3616	tags=43%, list=22%, signal=55%	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		93	-0.46628138	-1.6299306	0.0010660981	0.21122234	1.0	5872	tags=65%, list=36%, signal=99%	
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		44	-0.5118398	-1.6295114	0.0058139535	0.21084774	1.0	5379	tags=55%, list=33%, signal=81%	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		72	-0.47924557	-1.6293702	0.0010787486	0.20978491	1.0	3754	tags=39%, list=23%, signal=50%	
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION		28	-0.54894453	-1.6293494	0.012269938	0.20842089	1.0	4291	tags=54%, list=26%, signal=72%	
